failed_path,dist_to_conventional_centroid,dist_to_unconventional_centroid,delta_conv_minus_unconv,centroid_closer_to,nearest_group,iteration
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,24.984516,25.808342,-0.82382584,human_conventional,human_conventional,465
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.712421,24.013083,-0.3006611,human_conventional,human_conventional,465
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.325678,26.71799,-1.392313,human_conventional,human_conventional,466
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.73272,25.124804,-1.3920841,human_conventional,human_unconventional,466
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.325678,26.71799,-1.392313,human_conventional,human_conventional,466
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.669353,23.335888,-1.6665344,human_conventional,human_unconventional,466
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.325678,26.71799,-1.392313,human_conventional,human_conventional,466
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.73272,25.124804,-1.3920841,human_conventional,human_unconventional,466
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.164368,24.883495,-1.7191277,human_conventional,human_unconventional,466
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.304745,24.115698,0.18904686,human_unconventional,human_unconventional,467
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.63474,32.671314,-0.036575317,human_conventional,human_conventional,467
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.67882,23.042501,-0.3636818,human_conventional,human_unconventional,467
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.20898,24.112904,-0.90392303,human_conventional,human_conventional,467
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.691784,24.040491,-0.3487072,human_conventional,human_conventional,467
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.734562,24.818115,-0.083553314,human_conventional,human_conventional,467
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.026598,26.021955,0.0046424866,human_unconventional,human_conventional,467
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.00738,24.82647,-0.8190899,human_conventional,human_unconventional,468
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.765675,25.641897,-0.8762226,human_conventional,human_unconventional,468
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.284607,23.422894,-2.1382866,human_conventional,human_conventional,468
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.00738,24.82647,-0.8190899,human_conventional,human_unconventional,468
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.765675,25.641897,-0.8762226,human_conventional,human_unconventional,468
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.040682,26.085148,-0.04446602,human_conventional,human_conventional,468
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.040682,26.085148,-0.04446602,human_conventional,human_conventional,468
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,22.944925,24.397532,-1.4526062,human_conventional,human_conventional,469
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.96586,32.400818,0.5650406,human_unconventional,human_conventional,469
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,22.944925,24.397532,-1.4526062,human_conventional,human_conventional,469
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.96586,32.400818,0.5650406,human_unconventional,human_conventional,469
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.090185,26.645212,-2.555027,human_conventional,human_conventional,469
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.090185,26.645212,-2.555027,human_conventional,human_conventional,469
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,22.944925,24.397532,-1.4526062,human_conventional,human_conventional,469
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.606804,24.919239,-1.3124352,human_conventional,human_conventional,470
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.350672,25.429146,-1.078474,human_conventional,human_conventional,470
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.969343,23.283024,-0.31368065,human_conventional,human_conventional,470
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.46338,26.896185,-2.432804,human_conventional,human_conventional,470
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.46338,26.896185,-2.432804,human_conventional,human_conventional,470
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.557667,24.877663,-1.3199959,human_conventional,human_conventional,470
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.522821,24.588406,-2.0655842,human_conventional,human_conventional,470
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.51844,23.018463,-1.5000229,human_conventional,human_unconventional,471
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.51844,23.018463,-1.5000229,human_conventional,human_unconventional,471
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.2843,25.031956,-1.7476559,human_conventional,human_conventional,471
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.311237,25.688787,-1.3775501,human_conventional,human_unconventional,471
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.2843,25.031956,-1.7476559,human_conventional,human_conventional,471
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.275385,23.979498,-0.704113,human_conventional,human_unconventional,471
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.256578,24.572643,-0.31606483,human_conventional,human_unconventional,471
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,31.381517,34.820183,-3.4386654,human_conventional,human_conventional,472
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.55085,27.109186,-1.5583363,human_conventional,human_conventional,472
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.895905,26.708462,-1.8125572,human_conventional,human_unconventional,472
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.277582,25.513618,-0.2360363,human_conventional,human_unconventional,472
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.590021,24.105822,-1.5158005,human_conventional,human_unconventional,472
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.844156,25.617811,-1.7736549,human_conventional,human_conventional,472
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.590021,24.105822,-1.5158005,human_conventional,human_unconventional,472
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.149422,23.10953,0.039892197,human_unconventional,human_conventional,473
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.97436,24.487926,0.48643303,human_unconventional,human_conventional,473
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.97436,24.487926,0.48643303,human_unconventional,human_conventional,473
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.762922,23.077139,-0.3142166,human_conventional,human_unconventional,473
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.576248,25.64408,-1.067831,human_conventional,human_conventional,473
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.97436,24.487926,0.48643303,human_unconventional,human_conventional,473
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.149422,23.10953,0.039892197,human_unconventional,human_conventional,473
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,23.569048,23.759773,-0.19072533,human_conventional,human_conventional,474
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.850847,26.541666,-0.6908188,human_conventional,human_conventional,474
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.86202,23.231752,-0.3697319,human_conventional,human_conventional,474
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.728468,24.744102,-1.0156345,human_conventional,human_conventional,474
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.511625,25.832928,-1.3213024,human_conventional,human_conventional,474
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.728468,24.744102,-1.0156345,human_conventional,human_conventional,474
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.019306,25.096228,-0.07692146,human_conventional,human_conventional,474
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.67181,24.324429,-0.6526184,human_conventional,human_conventional,475
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,26.290304,26.175125,0.11517906,human_unconventional,human_conventional,475
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.805256,33.20469,-0.39943314,human_conventional,human_conventional,475
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.379433,23.263138,-0.88370514,human_conventional,human_conventional,475
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,26.290304,26.175125,0.11517906,human_unconventional,human_conventional,475
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,26.290304,26.175125,0.11517906,human_unconventional,human_conventional,475
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.805256,33.20469,-0.39943314,human_conventional,human_conventional,475
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,23.187725,23.356993,-0.16926765,human_conventional,human_conventional,476
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.738413,24.519775,-1.7813625,human_conventional,human_conventional,476
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.532606,23.546713,-0.0141067505,human_conventional,human_conventional,476
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.532606,23.546713,-0.0141067505,human_conventional,human_conventional,476
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.532606,23.546713,-0.0141067505,human_conventional,human_conventional,476
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.388193,25.631357,-0.24316406,human_conventional,human_conventional,476
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,23.187725,23.356993,-0.16926765,human_conventional,human_conventional,476
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.719133,27.853354,-2.1342201,human_conventional,human_unconventional,477
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.364693,26.733845,-1.3691521,human_conventional,human_unconventional,477
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.46847,26.929583,-0.46111298,human_conventional,human_conventional,477
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,23.25713,24.779552,-1.5224228,human_conventional,human_unconventional,477
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,33.00198,30.637089,2.364891,human_unconventional,human_unconventional,477
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.719133,27.853354,-2.1342201,human_conventional,human_unconventional,477
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.46847,26.929583,-0.46111298,human_conventional,human_conventional,477
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.794147,25.832174,-0.03802681,human_conventional,human_conventional,478
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.866232,25.7427,-0.87646866,human_conventional,human_conventional,478
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.866232,25.7427,-0.87646866,human_conventional,human_conventional,478
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.866232,25.7427,-0.87646866,human_conventional,human_conventional,478
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.445469,25.667717,-1.2222481,human_conventional,human_conventional,478
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,23.144806,23.845423,-0.70061684,human_conventional,human_conventional,478
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.688082,25.09556,-0.40747833,human_conventional,human_conventional,478
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,24.770054,23.544447,1.2256069,human_unconventional,human_conventional,479
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,27.806767,25.44993,2.3568363,human_unconventional,human_conventional,479
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,24.770054,23.544447,1.2256069,human_unconventional,human_conventional,479
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,34.016144,31.045834,2.9703102,human_unconventional,human_unconventional,479
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,34.016144,31.045834,2.9703102,human_unconventional,human_unconventional,479
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,26.179598,26.455614,-0.27601624,human_conventional,human_conventional,479
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,24.770054,23.544447,1.2256069,human_unconventional,human_conventional,479
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.771793,24.856049,-0.08425522,human_conventional,human_unconventional,480
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.886976,25.11664,-1.2296638,human_conventional,human_unconventional,480
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.810944,25.547863,-0.7369194,human_conventional,human_conventional,480
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.886976,25.11664,-1.2296638,human_conventional,human_unconventional,480
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.886976,25.11664,-1.2296638,human_conventional,human_unconventional,480
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.09699,24.153399,-2.056408,human_conventional,human_conventional,480
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.810944,25.547863,-0.7369194,human_conventional,human_conventional,480
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,23.12151,23.905476,-0.78396606,human_conventional,human_unconventional,481
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.282341,25.382233,-1.0998917,human_conventional,human_conventional,481
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.681742,26.116133,-0.43439102,human_conventional,human_conventional,481
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.216297,24.459692,-2.2433949,human_conventional,human_unconventional,481
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.425278,27.53571,-2.1104317,human_conventional,human_conventional,481
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.282341,25.382233,-1.0998917,human_conventional,human_conventional,481
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.216297,24.459692,-2.2433949,human_conventional,human_unconventional,481
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.771315,24.202278,-0.43096352,human_conventional,human_unconventional,482
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,23.238194,22.776648,0.46154594,human_unconventional,human_unconventional,482
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.635084,25.972672,-0.33758736,human_conventional,human_unconventional,482
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.118086,25.537947,-0.41986084,human_conventional,human_unconventional,482
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.635084,25.972672,-0.33758736,human_conventional,human_unconventional,482
